date,indicator_id,value,count,mean
2020-12-31,Z1BR,6778617.0,7,968373.86
2020-11-30,Z1BR,6844988.0,7,977855.43
2020-10-31,Z1BR,6897969.0,7,985424.14
2020-09-30,Z1BR,6806832.0,7,972404.57
2020-08-31,Z1BR,7047290.0,7,1006755.71
2020-07-31,Z1BR,7053329.0,7,1007618.43
2020-06-30,Z1BR,7090344.0,7,1012906.29
2020-05-31,Z1BR,7113366.0,7,1016195.14
2020-04-30,Z1BR,7271236.0,7,1038748.0
2020-03-31,Z1BR,7266457.0,7,1038065.29
2020-02-29,Z1BR,7271723.0,7,1038817.57
2020-01-31,Z1BR,7253249.0,7,1036178.43
2019-12-31,Z1BR,7230631.0,7,1032947.29
2019-11-30,Z1BR,7174787.0,7,1024969.57
2019-10-31,Z1BR,7130117.0,7,1018588.14
2019-09-30,Z1BR,7092782.0,7,1013254.57
2019-08-31,Z1BR,7063953.0,7,1009136.14
2019-07-31,Z1BR,7054056.0,7,1007722.29
2019-06-30,Z1BR,7008309.0,7,1001187.0
2019-05-31,Z1BR,6991036.0,7,998719.43
2019-04-30,Z1BR,6991139.0,7,998734.14
2019-03-31,Z1BR,7041796.0,7,1005970.86
2019-02-28,Z1BR,7077323.0,7,1011046.14
2019-01-31,Z1BR,7092902.0,7,1013271.71
2018-12-31,Z1BR,7113836.0,7,1016262.29
2018-11-30,Z1BR,7163406.0,7,1023343.71
2018-10-31,Z1BR,7192049.0,7,1027435.57
2018-09-30,Z1BR,7188829.0,7,1026975.57
2018-08-31,Z1BR,7180124.0,7,1025732.0
2018-07-31,Z1BR,7119148.0,7,1017021.14
2018-06-30,Z1BR,7069498.0,7,1009928.29
2018-05-31,Z1BR,7018404.0,7,1002629.14
2018-04-30,Z1BR,6968548.0,7,995506.86
2018-03-31,Z1BR,6871964.0,7,981709.14
2018-02-28,Z1BR,6753775.0,7,964825.0
2018-01-31,Z1BR,6694038.0,7,956291.14
2017-12-31,Z1BR,6634022.0,7,947717.43
2017-11-30,Z1BR,6587141.0,7,941020.14
2017-10-31,Z1BR,6550690.0,7,935812.86
2017-09-30,Z1BR,6526696.0,7,932385.14
2017-08-31,Z1BR,6472788.0,7,924684.0
2017-07-31,Z1BR,6401800.0,7,914542.86
2017-06-30,Z1BR,6331523.0,7,904503.29
2017-05-31,Z1BR,6258612.0,7,894087.43
2017-04-30,Z1BR,6185164.0,7,883594.86
2017-03-31,Z1BR,6136815.0,7,876687.86
2017-02-28,Z1BR,6128832.0,7,875547.43
2017-01-31,Z1BR,6152218.0,7,878888.29
2016-12-31,Z1BR,6157344.0,7,879620.57
2016-11-30,Z1BR,6147073.0,7,878153.29
2016-10-31,Z1BR,6091396.0,7,870199.43
2016-09-30,Z1BR,6061515.0,7,865930.71
2016-08-31,Z1BR,6070066.0,7,867152.29
2016-07-31,Z1BR,6132829.0,7,876118.43
2016-06-30,Z1BR,6203176.0,7,886168.0
2016-05-31,Z1BR,6243586.0,7,891940.86
2016-04-30,Z1BR,6260905.0,7,894415.0
2016-03-31,Z1BR,6345370.0,7,906481.43
2016-02-29,Z1BR,6380779.0,7,911539.86
2016-01-31,Z1BR,6352144.0,7,907449.14
2015-12-31,Z1BR,6275480.0,7,896497.14
2015-11-30,Z1BR,6232147.0,7,890306.71
2015-10-31,Z1BR,6219523.0,7,888503.29
2015-09-30,Z1BR,6144151.0,7,877735.86
2015-08-31,Z1BR,6033917.0,7,861988.14
2015-07-31,Z1BR,5913232.0,7,844747.43
2015-06-30,Z1BR,5807397.0,7,829628.14
2015-05-31,Z1BR,5731071.0,7,818724.43
2015-04-30,Z1BR,5695844.0,7,813692.0
2015-03-31,Z1BR,5604261.0,7,800608.71
2015-02-28,Z1BR,5529535.0,7,789933.57
2015-01-31,Z1BR,5478599.0,7,782657.0
2014-12-31,Z1BR,5461060.0,7,780151.43
2014-11-30,Z1BR,5407581.0,7,772511.57
2014-10-31,Z1BR,5320423.0,7,760060.43
2014-09-30,Z1BR,5303656.0,7,757665.14
2014-08-31,Z1BR,5314683.0,7,759240.43
2014-07-31,Z1BR,5346810.0,7,763830.0
2014-06-30,Z1BR,5343152.0,7,763307.43
2014-05-31,Z1BR,5342459.0,7,763208.43
2014-04-30,Z1BR,5309242.0,7,758463.14
2014-03-31,Z1BR,5242147.0,7,748878.14
2014-02-28,Z1BR,5185523.0,7,740789.0
2014-01-31,Z1BR,5111931.0,7,730275.86
2013-12-31,Z1BR,5075133.0,7,725019.0
2013-11-30,Z1BR,5035183.0,7,719311.86
2013-10-31,Z1BR,5023069.0,7,717581.29
2013-09-30,Z1BR,4995013.0,7,713573.29
2013-08-31,Z1BR,4951960.0,7,707422.86
2013-07-31,Z1BR,4875149.0,7,696449.86
2013-06-30,Z1BR,4799137.0,7,685591.0
2013-05-31,Z1BR,4696719.0,7,670959.86
2013-04-30,Z1BR,4603467.0,7,657638.14
2013-03-31,Z1BR,4568754.0,7,652679.14
2013-02-28,Z1BR,4530867.0,7,647266.71
2013-01-31,Z1BR,4499357.0,7,642765.29
2012-12-31,Z1BR,4407720.0,7,629674.29
2012-11-30,Z1BR,4338799.0,7,619828.43
2012-10-31,Z1BR,4273667.0,7,610523.86
2012-09-30,Z1BR,4197573.0,7,599653.29
2012-08-31,Z1BR,4120096.0,7,588585.14
2012-07-31,Z1BR,4046296.0,7,578042.29
2012-06-30,Z1BR,3982712.0,7,568958.86
2012-05-31,Z1BR,3940595.0,7,562942.14
2012-04-30,Z1BR,3917318.0,7,559616.86
2012-03-31,Z1BR,3887766.0,7,555395.14
2012-02-29,Z1BR,3855257.0,7,550751.0
2012-01-31,Z1BR,3825070.0,7,546438.57
2011-12-31,Z1BR,3823155.0,7,546165.0
2011-11-30,Z1BR,3817556.0,7,545365.14
2011-10-31,Z1BR,3815664.0,7,545094.86
2011-09-30,Z1BR,3835603.0,7,547943.29
2011-08-31,Z1BR,3851321.0,7,550188.71
2011-07-31,Z1BR,3883132.0,7,554733.14
2011-06-30,Z1BR,3907707.0,7,558243.86
2011-05-31,Z1BR,3956693.0,7,565241.86
2011-04-30,Z1BR,3982067.0,7,568866.71
2011-03-31,Z1BR,4004180.0,7,572025.71
2011-02-28,Z1BR,4030644.0,7,575806.29
2011-01-31,Z1BR,4085647.0,7,583663.86
2010-12-31,Z1BR,4136889.0,7,590984.14
2010-11-30,Z1BR,4197837.0,7,599691.0
2010-10-31,Z1BR,4238525.0,7,605503.57
2010-09-30,Z1BR,4252108.0,7,607444.0
2010-08-31,Z1BR,4263196.0,7,609028.0
2010-07-31,Z1BR,4270751.0,7,610107.29
2010-06-30,Z1BR,4322807.0,7,617543.86
2010-05-31,Z1BR,4336024.0,7,619432.0
2010-04-30,Z1BR,4356089.0,7,622298.43
2010-03-31,Z1BR,4344879.0,7,620697.0
2010-02-28,Z1BR,4350137.0,7,621448.14
2010-01-31,Z1BR,4323441.0,7,617634.43
2009-12-31,Z1BR,4329936.0,7,618562.29
2009-11-30,Z1BR,4321958.0,7,617422.57
2009-10-31,Z1BR,4344323.0,7,620617.57
2009-09-30,Z1BR,4378560.0,7,625508.57
2009-08-31,Z1BR,4421647.0,7,631663.86
2009-07-31,Z1BR,4453264.0,7,636180.57
2009-06-30,Z1BR,4443158.0,7,634736.86
2009-05-31,Z1BR,4465889.0,7,637984.14
2009-04-30,Z1BR,4521953.0,7,645993.29
2009-03-31,Z1BR,4602918.0,7,657559.71
2009-02-28,Z1BR,4661070.0,7,665867.14
2009-01-31,Z1BR,4705328.0,7,672189.71
2008-12-31,Z1BR,4732930.0,7,676132.86
2008-11-30,Z1BR,4764417.0,7,680631.0
2008-10-31,Z1BR,4798466.0,7,685495.14
2008-09-30,Z1BR,4823023.0,7,689003.29
2008-08-31,Z1BR,4861449.0,7,694492.71
2008-07-31,Z1BR,4910367.0,7,701481.0
2008-06-30,Z1BR,4969296.0,7,709899.43
2008-05-31,Z1BR,5026112.0,7,718016.0
2008-04-30,Z1BR,5045918.0,7,720845.43
2008-03-31,Z1BR,5088003.0,7,726857.57
2008-02-29,Z1BR,5113785.0,7,730540.71
2008-01-31,Z1BR,5172222.0,7,738888.86
2007-12-31,Z1BR,5197615.0,7,742516.43
2007-11-30,Z1BR,5227163.0,7,746737.57
2007-10-31,Z1BR,5227066.0,7,746723.71
2007-09-30,Z1BR,5231898.0,7,747414.0
2007-08-31,Z1BR,5229483.0,7,747069.0
2007-07-31,Z1BR,5226493.0,7,746641.86
2007-06-30,Z1BR,5234629.0,7,747804.14
2007-05-31,Z1BR,5226403.0,7,746629.0
2007-04-30,Z1BR,5217608.0,7,745372.57
2007-03-31,Z1BR,5171435.0,7,738776.43
2007-02-28,Z1BR,5143268.0,7,734752.57
2007-01-31,Z1BR,5120768.0,7,731538.29
2006-12-31,Z1BR,5119539.0,7,731362.71
2006-11-30,Z1BR,5128926.0,7,732703.71
2006-10-31,Z1BR,5150964.0,7,735852.0
2006-09-30,Z1BR,5186283.0,7,740897.57
2006-08-31,Z1BR,5211422.0,7,744488.86
2006-07-31,Z1BR,5215503.0,7,745071.86
2006-06-30,Z1BR,5212274.0,7,744610.57
2006-05-31,Z1BR,5194508.0,7,742072.57
2006-04-30,Z1BR,5173426.0,7,739060.86
2006-03-31,Z1BR,5188823.0,7,741260.43
2006-02-28,Z1BR,5214113.0,7,744873.29
2006-01-31,Z1BR,5242023.0,7,748860.43
2005-12-31,Z1BR,5239819.0,7,748545.57
2005-11-30,Z1BR,5220689.0,7,745812.71
2005-10-31,Z1BR,5193364.0,7,741909.14
2005-09-30,Z1BR,5143933.0,7,734847.57
2005-08-31,Z1BR,5090225.0,7,727175.0
2005-07-31,Z1BR,5045081.0,7,720725.86
2005-06-30,Z1BR,4997331.0,7,713904.43
2005-05-31,Z1BR,4946699.0,7,706671.29
2005-04-30,Z1BR,4895554.0,7,699364.86
2005-03-31,Z1BR,4820318.0,7,688616.86
2005-02-28,Z1BR,4752838.0,7,678976.86
2005-01-31,Z1BR,4668147.0,7,666878.14
2004-12-31,Z1BR,4610557.0,7,658651.0
2004-11-30,Z1BR,4531918.0,7,647416.86
2004-10-31,Z1BR,4439316.0,7,634188.0
2004-09-30,Z1BR,4349528.0,7,621361.14
2004-08-31,Z1BR,4277062.0,7,611008.86
2004-07-31,Z1BR,4227988.0,7,603998.29
2004-06-30,Z1BR,4160329.0,7,594332.71
2004-05-31,Z1BR,4094540.0,7,584934.29
2004-04-30,Z1BR,4036812.0,7,576687.43
2004-03-31,Z1BR,4005200.0,7,572171.43
2004-02-29,Z1BR,3956536.0,7,565219.43
2004-01-31,Z1BR,3904927.0,7,557846.71
2003-12-31,Z1BR,3840971.0,7,548710.14
2003-11-30,Z1BR,3805316.0,7,543616.57
2003-10-31,Z1BR,3786135.0,7,540876.43
2003-09-30,Z1BR,3781476.0,7,540210.86
2003-08-31,Z1BR,3769716.0,7,538530.86
2003-07-31,Z1BR,3750696.0,7,535813.71
2003-06-30,Z1BR,3746225.0,7,535175.0
2003-05-31,Z1BR,3753479.0,7,536211.29
2003-04-30,Z1BR,3757117.0,7,536731.0
2003-03-31,Z1BR,3724918.0,7,532131.14
2003-02-28,Z1BR,3698867.0,7,528409.57
2003-01-31,Z1BR,3671392.0,7,524484.57
2002-12-31,Z1BR,3657475.0,7,522496.43
2002-11-30,Z1BR,3629074.0,7,518439.14
2002-10-31,Z1BR,3603722.0,7,514817.43
2002-09-30,Z1BR,3574805.0,7,510686.43
2002-08-31,Z1BR,3543964.0,7,506280.57
2002-07-31,Z1BR,3501958.0,7,500279.71
2002-06-30,Z1BR,3456121.0,7,493731.57
2002-05-31,Z1BR,3418291.0,7,488327.29
2002-04-30,Z1BR,3390473.0,7,484353.29
2002-03-31,Z1BR,3388643.0,7,484091.86
2002-02-28,Z1BR,3391726.0,7,484532.29
2002-01-31,Z1BR,3414891.0,7,487841.57
2001-12-31,Z1BR,3446587.0,7,492369.57
2001-11-30,Z1BR,3490412.0,7,498630.29
2001-10-31,Z1BR,3517703.0,7,502529.0
2001-09-30,Z1BR,3527216.0,7,503888.0
2001-08-31,Z1BR,3530745.0,7,504392.14
2001-07-31,Z1BR,3543892.0,7,506270.29
2001-06-30,Z1BR,3567259.0,7,509608.43
2001-05-31,Z1BR,3570642.0,7,510091.71
2001-04-30,Z1BR,3557185.0,7,508169.29
2001-03-31,Z1BR,3520640.0,7,502948.57
2001-02-28,Z1BR,3480349.0,7,497192.71
2001-01-31,Z1BR,3423998.0,7,489142.57
2000-12-31,Z1BR,3354718.0,7,479245.43
2000-11-30,Z1BR,3279774.0,7,468539.14
2000-10-31,Z1BR,3215040.0,7,459291.43
2000-09-30,Z1BR,3163408.0,7,451915.43
2000-08-31,Z1BR,3116607.0,7,445229.57
2000-07-31,Z1BR,3064261.0,7,437751.57
2000-06-30,Z1BR,3003907.0,7,429129.57
2000-05-31,Z1BR,2952201.0,7,421743.0
2000-04-30,Z1BR,2905608.0,7,415086.86
2000-03-31,Z1BR,2870206.0,7,410029.43
2000-02-29,Z1BR,2824071.0,7,403438.71
2000-01-31,Z1BR,2777656.0,7,396808.0
1999-12-31,Z1BR,2729837.0,7,389976.71
1999-11-30,Z1BR,2690531.0,7,384361.57
1999-10-31,Z1BR,2658331.0,7,379761.57
1999-09-30,Z1BR,2623366.0,7,374766.57
1999-08-31,Z1BR,2586381.0,7,369483.0
1999-07-31,Z1BR,2552359.0,7,364622.71
1999-06-30,Z1BR,2526665.0,7,360952.14
1999-05-31,Z1BR,2499589.0,7,357084.14
1999-04-30,Z1BR,2473885.0,7,353412.14
1999-03-31,Z1BR,2445310.0,7,349330.0
1999-02-28,Z1BR,2425316.0,7,346473.71
1999-01-31,Z1BR,2401050.0,7,343007.14
1998-12-31,Z1BR,2376920.0,7,339560.0
1998-11-30,Z1BR,2345132.0,7,335018.86
1998-10-31,Z1BR,2308998.0,7,329856.86
1998-09-30,Z1BR,2274172.0,7,324881.71
1998-08-31,Z1BR,2242327.0,7,320332.43
1998-07-31,Z1BR,2211285.0,7,315897.86
1998-06-30,Z1BR,2179739.0,7,311391.29
1998-05-31,Z1BR,2150433.0,7,307204.71
1998-04-30,Z1BR,2122294.0,7,303184.86
1998-03-31,Z1BR,2094585.0,7,299226.43
1998-02-28,Z1BR,2065696.0,7,295099.43
1998-01-31,Z1BR,2041396.0,7,291628.0
1997-12-31,Z1BR,2013394.0,7,287627.71
1997-11-30,Z1BR,1986164.0,7,283737.71
1997-10-31,Z1BR,1962299.0,7,280328.43
1997-09-30,Z1BR,1946761.0,7,278108.71
1997-08-31,Z1BR,1931900.0,7,275985.71
1997-07-31,Z1BR,1913057.0,7,273293.86
1997-06-30,Z1BR,1889187.0,7,269883.86
1997-05-31,Z1BR,1868662.0,7,266951.71
1997-04-30,Z1BR,1847573.0,7,263939.0
1997-03-31,Z1BR,1831592.0,7,261656.0
1997-02-28,Z1BR,1815303.0,7,259329.0
1997-01-31,Z1BR,1802726.0,7,257532.29
1996-12-31,Z1BR,1793736.0,7,256248.0
1996-11-30,Z1BR,1788667.0,7,255523.86
1996-10-31,Z1BR,1784476.0,7,254925.14
1996-09-30,Z1BR,1777126.0,7,253875.14
1996-08-31,Z1BR,1771380.0,7,253054.29
1996-07-31,Z1BR,1770901.0,7,252985.86
1996-06-30,Z1BR,1776429.0,7,253775.57
1996-05-31,Z1BR,1782210.0,7,254601.43
1996-04-30,Z1BR,1791366.0,7,255909.43
1996-03-31,Z1BR,1800477.0,7,257211.0
1996-02-29,Z1BR,1807086.0,7,258155.14
1996-01-31,Z1BR,1811181.0,7,258740.14
