date,indicator_id,value,count,mean
2020-12-31,Z1BR,3510598.0,4,877649.5
2020-11-30,Z1BR,3567181.0,4,891795.25
2020-10-31,Z1BR,3596365.0,4,899091.25
2020-09-30,Z1BR,3583642.0,4,895910.5
2020-08-31,Z1BR,3577801.0,4,894450.25
2020-07-31,Z1BR,3553030.0,4,888257.5
2020-06-30,Z1BR,3620330.0,4,905082.5
2020-05-31,Z1BR,3667667.0,4,916916.75
2020-04-30,Z1BR,3733227.0,4,933306.75
2020-03-31,Z1BR,3734710.0,4,933677.5
2020-02-29,Z1BR,3746171.0,4,936542.75
2020-01-31,Z1BR,3738287.0,4,934571.75
2019-12-31,Z1BR,3730318.0,4,932579.5
2019-11-30,Z1BR,3693449.0,4,923362.25
2019-10-31,Z1BR,3665748.0,4,916437.0
2019-09-30,Z1BR,3645803.0,4,911450.75
2019-08-31,Z1BR,3642443.0,4,910610.75
2019-07-31,Z1BR,3648099.0,4,912024.75
2019-06-30,Z1BR,3635409.0,4,908852.25
2019-05-31,Z1BR,3629755.0,4,907438.75
2019-04-30,Z1BR,3621263.0,4,905315.75
2019-03-31,Z1BR,3647714.0,4,911928.5
2019-02-28,Z1BR,3655941.0,4,913985.25
2019-01-31,Z1BR,3666601.0,4,916650.25
2018-12-31,Z1BR,3667379.0,4,916844.75
2018-11-30,Z1BR,3707693.0,4,926923.25
2018-10-31,Z1BR,3740226.0,4,935056.5
2018-09-30,Z1BR,3767893.0,4,941973.25
2018-08-31,Z1BR,3771354.0,4,942838.5
2018-07-31,Z1BR,3749855.0,4,937463.75
2018-06-30,Z1BR,3719887.0,4,929971.75
2018-05-31,Z1BR,3703428.0,4,925857.0
2018-04-30,Z1BR,3696694.0,4,924173.5
2018-03-31,Z1BR,3673184.0,4,918296.0
2018-02-28,Z1BR,3645286.0,4,911321.5
2018-01-31,Z1BR,3646518.0,4,911629.5
2017-12-31,Z1BR,3665307.0,4,916326.75
2017-11-30,Z1BR,3677987.0,4,919496.75
2017-10-31,Z1BR,3684055.0,4,921013.75
2017-09-30,Z1BR,3668651.0,4,917162.75
2017-08-31,Z1BR,3643947.0,4,910986.75
2017-07-31,Z1BR,3611213.0,4,902803.25
2017-06-30,Z1BR,3596211.0,4,899052.75
2017-05-31,Z1BR,3569885.0,4,892471.25
2017-04-30,Z1BR,3544789.0,4,886197.25
2017-03-31,Z1BR,3530956.0,4,882739.0
2017-02-28,Z1BR,3541122.0,4,885280.5
2017-01-31,Z1BR,3560429.0,4,890107.25
2016-12-31,Z1BR,3560161.0,4,890040.25
2016-11-30,Z1BR,3548001.0,4,887000.25
2016-10-31,Z1BR,3509959.0,4,877489.75
2016-09-30,Z1BR,3489315.0,4,872328.75
2016-08-31,Z1BR,3490418.0,4,872604.5
2016-07-31,Z1BR,3526650.0,4,881662.5
2016-06-30,Z1BR,3559340.0,4,889835.0
2016-05-31,Z1BR,3587548.0,4,896887.0
2016-04-30,Z1BR,3595223.0,4,898805.75
2016-03-31,Z1BR,3637186.0,4,909296.5
2016-02-29,Z1BR,3637758.0,4,909439.5
2016-01-31,Z1BR,3607672.0,4,901918.0
2015-12-31,Z1BR,3560874.0,4,890218.5
2015-11-30,Z1BR,3545313.0,4,886328.25
2015-10-31,Z1BR,3550772.0,4,887693.0
2015-09-30,Z1BR,3535931.0,4,883982.75
2015-08-31,Z1BR,3490191.0,4,872547.75
2015-07-31,Z1BR,3430161.0,4,857540.25
2015-06-30,Z1BR,3370283.0,4,842570.75
2015-05-31,Z1BR,3325023.0,4,831255.75
2015-04-30,Z1BR,3311591.0,4,827897.75
2015-03-31,Z1BR,3260132.0,4,815033.0
2015-02-28,Z1BR,3231111.0,4,807777.75
2015-01-31,Z1BR,3218475.0,4,804618.75
2014-12-31,Z1BR,3216642.0,4,804160.5
2014-11-30,Z1BR,3183238.0,4,795809.5
2014-10-31,Z1BR,3121272.0,4,780318.0
2014-09-30,Z1BR,3100286.0,4,775071.5
2014-08-31,Z1BR,3105114.0,4,776278.5
2014-07-31,Z1BR,3133854.0,4,783463.5
2014-06-30,Z1BR,3142550.0,4,785637.5
2014-05-31,Z1BR,3152558.0,4,788139.5
2014-04-30,Z1BR,3141599.0,4,785399.75
2014-03-31,Z1BR,3117787.0,4,779446.75
2014-02-28,Z1BR,3097592.0,4,774398.0
2014-01-31,Z1BR,3060875.0,4,765218.75
2013-12-31,Z1BR,3041577.0,4,760394.25
2013-11-30,Z1BR,3019142.0,4,754785.5
2013-10-31,Z1BR,3020407.0,4,755101.75
2013-09-30,Z1BR,3008408.0,4,752102.0
2013-08-31,Z1BR,2985001.0,4,746250.25
2013-07-31,Z1BR,2929988.0,4,732497.0
2013-06-30,Z1BR,2887001.0,4,721750.25
2013-05-31,Z1BR,2826262.0,4,706565.5
2013-04-30,Z1BR,2769276.0,4,692319.0
2013-03-31,Z1BR,2745329.0,4,686332.25
2013-02-28,Z1BR,2714954.0,4,678738.5
2013-01-31,Z1BR,2695404.0,4,673851.0
2012-12-31,Z1BR,2643929.0,4,660982.25
2012-11-30,Z1BR,2611424.0,4,652856.0
2012-10-31,Z1BR,2581878.0,4,645469.5
2012-09-30,Z1BR,2542524.0,4,635631.0
2012-08-31,Z1BR,2499676.0,4,624919.0
2012-07-31,Z1BR,2458537.0,4,614634.25
2012-06-30,Z1BR,2420983.0,4,605245.75
2012-05-31,Z1BR,2401485.0,4,600371.25
2012-04-30,Z1BR,2389318.0,4,597329.5
2012-03-31,Z1BR,2370559.0,4,592639.75
2012-02-29,Z1BR,2350697.0,4,587674.25
2012-01-31,Z1BR,2331523.0,4,582880.75
2011-12-31,Z1BR,2332456.0,4,583114.0
2011-11-30,Z1BR,2334235.0,4,583558.75
2011-10-31,Z1BR,2333215.0,4,583303.75
2011-09-30,Z1BR,2337245.0,4,584311.25
2011-08-31,Z1BR,2334410.0,4,583602.5
2011-07-31,Z1BR,2339603.0,4,584900.75
2011-06-30,Z1BR,2334206.0,4,583551.5
2011-05-31,Z1BR,2332721.0,4,583180.25
2011-04-30,Z1BR,2324606.0,4,581151.5
2011-03-31,Z1BR,2322683.0,4,580670.75
2011-02-28,Z1BR,2323511.0,4,580877.75
2011-01-31,Z1BR,2343749.0,4,585937.25
2010-12-31,Z1BR,2355891.0,4,588972.75
2010-11-30,Z1BR,2371737.0,4,592934.25
2010-10-31,Z1BR,2375877.0,4,593969.25
2010-09-30,Z1BR,2382296.0,4,595574.0
2010-08-31,Z1BR,2391458.0,4,597864.5
2010-07-31,Z1BR,2405749.0,4,601437.25
2010-06-30,Z1BR,2436012.0,4,609003.0
2010-05-31,Z1BR,2462372.0,4,615593.0
2010-04-30,Z1BR,2485347.0,4,621336.75
2010-03-31,Z1BR,2490213.0,4,622553.25
2010-02-28,Z1BR,2499685.0,4,624921.25
2010-01-31,Z1BR,2479711.0,4,619927.75
2009-12-31,Z1BR,2481144.0,4,620286.0
2009-11-30,Z1BR,2469736.0,4,617434.0
2009-10-31,Z1BR,2487830.0,4,621957.5
2009-09-30,Z1BR,2498481.0,4,624620.25
2009-08-31,Z1BR,2520552.0,4,630138.0
2009-07-31,Z1BR,2532371.0,4,633092.75
2009-06-30,Z1BR,2546711.0,4,636677.75
2009-05-31,Z1BR,2563447.0,4,640861.75
2009-04-30,Z1BR,2604576.0,4,651144.0
2009-03-31,Z1BR,2644683.0,4,661170.75
2009-02-28,Z1BR,2679362.0,4,669840.5
2009-01-31,Z1BR,2708080.0,4,677020.0
2008-12-31,Z1BR,2729617.0,4,682404.25
2008-11-30,Z1BR,2758985.0,4,689746.25
2008-10-31,Z1BR,2779794.0,4,694948.5
2008-09-30,Z1BR,2801398.0,4,700349.5
2008-08-31,Z1BR,2825879.0,4,706469.75
