date,indicator_id,value,count,mean
2010-01-31,Z4BR,9249567.0,8,1156195.88
2009-12-31,Z4BR,9246935.0,8,1155866.88
2009-11-30,Z4BR,9159249.0,8,1144906.12
2009-10-31,Z4BR,9131028.0,8,1141378.5
2009-09-30,Z4BR,9147244.0,8,1143405.5
2009-08-31,Z4BR,9221593.0,8,1152699.12
2009-07-31,Z4BR,9250649.0,8,1156331.12
2009-06-30,Z4BR,9187313.0,8,1148414.12
2009-05-31,Z4BR,9204205.0,8,1150525.62
2009-04-30,Z4BR,9305151.0,8,1163143.88
2009-03-31,Z4BR,9449540.0,8,1181192.5
2009-02-28,Z4BR,9573862.0,8,1196732.75
2009-01-31,Z4BR,9680943.0,8,1210117.88
2008-12-31,Z4BR,9774571.0,8,1221821.38
2008-11-30,Z4BR,9899220.0,8,1237402.5
2008-10-31,Z4BR,10023879.0,8,1252984.88
2008-09-30,Z4BR,10108809.0,8,1263601.12
2008-08-31,Z4BR,10179905.0,8,1272488.12
2008-07-31,Z4BR,10281531.0,8,1285191.38
2008-06-30,Z4BR,10406681.0,8,1300835.12
2008-05-31,Z4BR,10481698.0,8,1310212.25
2008-04-30,Z4BR,10465660.0,8,1308207.5
2008-03-31,Z4BR,10470330.0,8,1308791.25
2008-02-29,Z4BR,10454534.0,8,1306816.75
2008-01-31,Z4BR,10521414.0,8,1315176.75
