date,indicator_id,region_id,value
2002-04-30,ZSFH,97587,990978.0
2002-03-31,ZSFH,97587,998503.0
2002-02-28,ZSFH,97587,1003474.0
2002-01-31,ZSFH,97587,1023170.0
2001-12-31,ZSFH,97587,1044099.0
2001-11-30,ZSFH,97587,1067806.0
2001-10-31,ZSFH,97587,1075452.0
2001-09-30,ZSFH,97587,1066700.0
2001-08-31,ZSFH,97587,1049452.0
2001-07-31,ZSFH,97587,1037231.0
2001-06-30,ZSFH,97587,1034513.0
2001-05-31,ZSFH,97587,1030346.0
2001-04-30,ZSFH,97587,1027928.0
2001-03-31,ZSFH,97587,1006522.0
2001-02-28,ZSFH,97587,978393.0
2001-01-31,ZSFH,97587,938487.0
2000-12-31,ZSFH,97587,898338.0
2000-11-30,ZSFH,97587,870559.0
2000-10-31,ZSFH,97587,848319.0
2000-09-30,ZSFH,97587,832810.0
2000-08-31,ZSFH,97587,815610.0
2000-07-31,ZSFH,97587,801880.0
2000-06-30,ZSFH,97587,787724.0
2000-05-31,ZSFH,97587,767947.0
2000-04-30,ZSFH,97587,746629.0
2000-03-31,ZSFH,97587,732432.0
2000-02-29,ZSFH,97587,723356.0
2000-01-31,ZSFH,97587,714527.0
1999-12-31,ZSFH,97587,702415.0
1999-11-30,ZSFH,97587,684976.0
1999-10-31,ZSFH,97587,675169.0
1999-09-30,ZSFH,97587,664452.0
1999-08-31,ZSFH,97587,659264.0
1999-07-31,ZSFH,97587,647364.0
1999-06-30,ZSFH,97587,639744.0
1999-05-31,ZSFH,97587,638411.0
1999-04-30,ZSFH,97587,638069.0
1999-03-31,ZSFH,97587,640766.0
1999-02-28,ZSFH,97587,645109.0
1999-01-31,ZSFH,97587,650443.0
1998-12-31,ZSFH,97587,651186.0
1998-11-30,ZSFH,97587,648692.0
1998-10-31,ZSFH,97587,644366.0
1998-09-30,ZSFH,97587,643937.0
1998-08-31,ZSFH,97587,639229.0
1998-07-31,ZSFH,97587,638563.0
1998-06-30,ZSFH,97587,634609.0
1998-05-31,ZSFH,97587,627863.0
1998-04-30,ZSFH,97587,615050.0
1998-03-31,ZSFH,97587,595175.0
1998-02-28,ZSFH,97587,577621.0
1998-01-31,ZSFH,97587,566311.0
1997-12-31,ZSFH,97587,559807.0
1997-11-30,ZSFH,97587,550905.0
1997-10-31,ZSFH,97587,538808.0
1997-09-30,ZSFH,97587,527796.0
1997-08-31,ZSFH,97587,519017.0
1997-07-31,ZSFH,97587,503173.0
1997-06-30,ZSFH,97587,488391.0
1997-05-31,ZSFH,97587,477969.0
1997-04-30,ZSFH,97587,480653.0
1997-03-31,ZSFH,97587,484577.0
1997-02-28,ZSFH,97587,483684.0
1997-01-31,ZSFH,97587,476107.0
1996-12-31,ZSFH,97587,469225.0
1996-11-30,ZSFH,97587,465677.0
1996-10-31,ZSFH,97587,463565.0
1996-09-30,ZSFH,97587,459304.0
1996-08-31,ZSFH,97587,454145.0
1996-07-31,ZSFH,97587,453363.0
1996-06-30,ZSFH,97587,452225.0
1996-05-31,ZSFH,97587,448127.0
1996-04-30,ZSFH,97587,436804.0
1996-03-31,ZSFH,97587,426479.0
1996-02-29,ZSFH,97587,421061.0
1996-01-31,ZSFH,97587,418766.0
