date,indicator_id,value,count,mean
2015-06-30,Z5BR,18562990.0,8,2320373.75
2015-05-31,Z5BR,18214446.0,8,2276805.75
2015-04-30,Z5BR,18038418.0,8,2254802.25
2015-03-31,Z5BR,17783758.0,8,2222969.75
2015-02-28,Z5BR,17496573.0,8,2187071.62
2015-01-31,Z5BR,17228613.0,8,2153576.62
2014-12-31,Z5BR,17095750.0,8,2136968.75
2014-11-30,Z5BR,16947868.0,8,2118483.5
2014-10-31,Z5BR,16738888.0,8,2092361.0
2014-09-30,Z5BR,16518803.0,8,2064850.38
2014-08-31,Z5BR,16350002.0,8,2043750.25
2014-07-31,Z5BR,16278510.0,8,2034813.75
2014-06-30,Z5BR,16238415.0,8,2029801.88
2014-05-31,Z5BR,16227249.0,8,2028406.12
2014-04-30,Z5BR,16128728.0,8,2016091.0
2014-03-31,Z5BR,15868467.0,8,1983558.38
2014-02-28,Z5BR,15600604.0,8,1950075.5
2014-01-31,Z5BR,15257229.0,8,1907153.62
2013-12-31,Z5BR,14955391.0,8,1869423.88
2013-11-30,Z5BR,14622336.0,8,1827792.0
2013-10-31,Z5BR,14364658.0,8,1795582.25
2013-09-30,Z5BR,14203670.0,8,1775458.75
2013-08-31,Z5BR,14076185.0,8,1759523.12
2013-07-31,Z5BR,13920926.0,8,1740115.75
2013-06-30,Z5BR,13765876.0,8,1720734.5
2013-05-31,Z5BR,13555217.0,8,1694402.12
2013-04-30,Z5BR,13375453.0,8,1671931.62
2013-03-31,Z5BR,13347703.0,8,1668462.88
2013-02-28,Z5BR,13362132.0,8,1670266.5
2013-01-31,Z5BR,13361491.0,8,1670186.38
2012-12-31,Z5BR,13226884.0,8,1653360.5
2012-11-30,Z5BR,13196177.0,8,1649522.12
2012-10-31,Z5BR,13221545.0,8,1652693.12
2012-09-30,Z5BR,13195435.0,8,1649429.38
2012-08-31,Z5BR,13037910.0,8,1629738.75
2012-07-31,Z5BR,12817378.0,8,1602172.25
2012-06-30,Z5BR,12567884.0,8,1570985.5
2012-05-31,Z5BR,12355744.0,8,1544468.0
2012-04-30,Z5BR,12187913.0,8,1523489.12
2012-03-31,Z5BR,12064084.0,8,1508010.5
2012-02-29,Z5BR,12009597.0,8,1501199.62
2012-01-31,Z5BR,12007256.0,8,1500907.0
2011-12-31,Z5BR,12098111.0,8,1512263.88
2011-11-30,Z5BR,12060407.0,8,1507550.88
2011-10-31,Z5BR,11953046.0,8,1494130.75
2011-09-30,Z5BR,11822225.0,8,1477778.12
2011-08-31,Z5BR,11728574.0,8,1466071.75
2011-07-31,Z5BR,11683874.0,8,1460484.25
2011-06-30,Z5BR,11695371.0,8,1461921.38
2011-05-31,Z5BR,11829898.0,8,1478737.25
2011-04-30,Z5BR,11912112.0,8,1489014.0
2011-03-31,Z5BR,11942286.0,8,1492785.75
2011-02-28,Z5BR,11924203.0,8,1490525.38
2011-01-31,Z5BR,12018377.0,8,1502297.12
2010-12-31,Z5BR,12094627.0,8,1511828.38
2010-11-30,Z5BR,12226751.0,8,1528343.88
2010-10-31,Z5BR,12276568.0,8,1534571.0
2010-09-30,Z5BR,12244585.0,8,1530573.12
2010-08-31,Z5BR,12222658.0,8,1527832.25
2010-07-31,Z5BR,12230472.0,8,1528809.0
2010-06-30,Z5BR,12333574.0,8,1541696.75
2010-05-31,Z5BR,12300256.0,8,1537532.0
2010-04-30,Z5BR,12275627.0,8,1534453.38
2010-03-31,Z5BR,12210761.0,8,1526345.12
2010-02-28,Z5BR,12165740.0,8,1520717.5
2010-01-31,Z5BR,12012960.0,8,1501620.0
2009-12-31,Z5BR,11891442.0,8,1486430.25
2009-11-30,Z5BR,11739894.0,8,1467486.75
2009-10-31,Z5BR,11700515.0,8,1462564.38
2009-09-30,Z5BR,11803923.0,8,1475490.38
2009-08-31,Z5BR,11974164.0,8,1496770.5
2009-07-31,Z5BR,12067237.0,8,1508404.62
2009-06-30,Z5BR,12001408.0,8,1500176.0
2009-05-31,Z5BR,12012565.0,8,1501570.62
2009-04-30,Z5BR,12110554.0,8,1513819.25
2009-03-31,Z5BR,12203278.0,8,1525409.75
2009-02-28,Z5BR,12249767.0,8,1531220.88
2009-01-31,Z5BR,12272092.0,8,1534011.5
2008-12-31,Z5BR,12356908.0,8,1544613.5
2008-11-30,Z5BR,12468836.0,8,1558604.5
2008-10-31,Z5BR,12591231.0,8,1573903.88
2008-09-30,Z5BR,12613763.0,8,1576720.38
2008-08-31,Z5BR,12594150.0,8,1574268.75
2008-07-31,Z5BR,12618861.0,8,1577357.62
2008-06-30,Z5BR,12704353.0,8,1588044.12
2008-05-31,Z5BR,12801526.0,8,1600190.75
2008-04-30,Z5BR,12821439.0,8,1602679.88
2008-03-31,Z5BR,12918226.0,8,1614778.25
2008-02-29,Z5BR,12962232.0,8,1620279.0
2008-01-31,Z5BR,13112310.0,8,1639038.75
