date,indicator_id,value,count,mean
2014-05-31,Z2BR,5077164.0,4,1269291.0
2014-04-30,Z2BR,5062673.0,4,1265668.25
2014-03-31,Z2BR,5044300.0,4,1261075.0
2014-02-28,Z2BR,5040094.0,4,1260023.5
2014-01-31,Z2BR,4985719.0,4,1246429.75
2013-12-31,Z2BR,4951302.0,4,1237825.5
2013-11-30,Z2BR,4896497.0,4,1224124.25
2013-10-31,Z2BR,4880858.0,4,1220214.5
2013-09-30,Z2BR,4877829.0,4,1219457.25
2013-08-31,Z2BR,4863056.0,4,1215764.0
2013-07-31,Z2BR,4832327.0,4,1208081.75
2013-06-30,Z2BR,4797954.0,4,1199488.5
2013-05-31,Z2BR,4733868.0,4,1183467.0
2013-04-30,Z2BR,4643352.0,4,1160838.0
2013-03-31,Z2BR,4592823.0,4,1148205.75
2013-02-28,Z2BR,4531333.0,4,1132833.25
2013-01-31,Z2BR,4498573.0,4,1124643.25
2012-12-31,Z2BR,4418133.0,4,1104533.25
2012-11-30,Z2BR,4378415.0,4,1094603.75
2012-10-31,Z2BR,4333025.0,4,1083256.25
2012-09-30,Z2BR,4268324.0,4,1067081.0
2012-08-31,Z2BR,4193266.0,4,1048316.5
2012-07-31,Z2BR,4121683.0,4,1030420.75
2012-06-30,Z2BR,4051444.0,4,1012861.0
2012-05-31,Z2BR,3996162.0,4,999040.5
2012-04-30,Z2BR,3957966.0,4,989491.5
2012-03-31,Z2BR,3916993.0,4,979248.25
2012-02-29,Z2BR,3864055.0,4,966013.75
2012-01-31,Z2BR,3815811.0,4,953952.75
2011-12-31,Z2BR,3799313.0,4,949828.25
2011-11-30,Z2BR,3784636.0,4,946159.0
2011-10-31,Z2BR,3778174.0,4,944543.5
2011-09-30,Z2BR,3779945.0,4,944986.25
2011-08-31,Z2BR,3773518.0,4,943379.5
2011-07-31,Z2BR,3774110.0,4,943527.5
2011-06-30,Z2BR,3777076.0,4,944269.0
2011-05-31,Z2BR,3807886.0,4,951971.5
2011-04-30,Z2BR,3828870.0,4,957217.5
2011-03-31,Z2BR,3845239.0,4,961309.75
2011-02-28,Z2BR,3881711.0,4,970427.75
2011-01-31,Z2BR,3937215.0,4,984303.75
2010-12-31,Z2BR,3990666.0,4,997666.5
2010-11-30,Z2BR,4032363.0,4,1008090.75
2010-10-31,Z2BR,4052829.0,4,1013207.25
2010-09-30,Z2BR,4051534.0,4,1012883.5
2010-08-31,Z2BR,4056754.0,4,1014188.5
2010-07-31,Z2BR,4063265.0,4,1015816.25
2010-06-30,Z2BR,4101099.0,4,1025274.75
2010-05-31,Z2BR,4103763.0,4,1025940.75
2010-04-30,Z2BR,4108868.0,4,1027217.0
2010-03-31,Z2BR,4094475.0,4,1023618.75
2010-02-28,Z2BR,4101383.0,4,1025345.75
2010-01-31,Z2BR,4082502.0,4,1020625.5
2009-12-31,Z2BR,4087405.0,4,1021851.25
2009-11-30,Z2BR,4077015.0,4,1019253.75
2009-10-31,Z2BR,4093505.0,4,1023376.25
2009-09-30,Z2BR,4118909.0,4,1029727.25
2009-08-31,Z2BR,4166286.0,4,1041571.5
2009-07-31,Z2BR,4215344.0,4,1053836.0
2009-06-30,Z2BR,4250478.0,4,1062619.5
2009-05-31,Z2BR,4307344.0,4,1076836.0
2009-04-30,Z2BR,4390826.0,4,1097706.5
2009-03-31,Z2BR,4481229.0,4,1120307.25
2009-02-28,Z2BR,4530099.0,4,1132524.75
2009-01-31,Z2BR,4553245.0,4,1138311.25
2008-12-31,Z2BR,4552853.0,4,1138213.25
2008-11-30,Z2BR,4573545.0,4,1143386.25
2008-10-31,Z2BR,4600024.0,4,1150006.0
2008-09-30,Z2BR,4624699.0,4,1156174.75
2008-08-31,Z2BR,4640375.0,4,1160093.75
2008-07-31,Z2BR,4640618.0,4,1160154.5
2008-06-30,Z2BR,4617682.0,4,1154420.5
2008-05-31,Z2BR,4594264.0,4,1148566.0
2008-04-30,Z2BR,4566031.0,4,1141507.75
2008-03-31,Z2BR,4583061.0,4,1145765.25
2008-02-29,Z2BR,4590945.0,4,1147736.25
2008-01-31,Z2BR,4632263.0,4,1158065.75
2007-12-31,Z2BR,4642544.0,4,1160636.0
2007-11-30,Z2BR,4637042.0,4,1159260.5
2007-10-31,Z2BR,4604234.0,4,1151058.5
2007-09-30,Z2BR,4579236.0,4,1144809.0
2007-08-31,Z2BR,4563911.0,4,1140977.75
2007-07-31,Z2BR,4552247.0,4,1138061.75
2007-06-30,Z2BR,4567324.0,4,1141831.0
2007-05-31,Z2BR,4573376.0,4,1143344.0
2007-04-30,Z2BR,4544554.0,4,1136138.5
2007-03-31,Z2BR,4462755.0,4,1115688.75
2007-02-28,Z2BR,4403988.0,4,1100997.0
2007-01-31,Z2BR,4360518.0,4,1090129.5
2006-12-31,Z2BR,4347524.0,4,1086881.0
2006-11-30,Z2BR,4352209.0,4,1088052.25
2006-10-31,Z2BR,4364906.0,4,1091226.5
2006-09-30,Z2BR,4382125.0,4,1095531.25
2006-08-31,Z2BR,4378434.0,4,1094608.5
2006-07-31,Z2BR,4364777.0,4,1091194.25
